id,price
0,119.87
1,109.03329365079368
2,128.7
3,125.87
4,200.74
5,269.72
6,253.88
7,211.09
8,166.55
9,91.61
10,248.1
11,138.1
12,136.14
13,112.73
14,149.92
15,76.1
16,109.18
17,208.82
18,126.55
19,107.95
20,245.45
21,152.38
22,211.56
23,248.38
24,136.39
25,252.65
26,197.31
27,116.14
28,137.95
29,209.89
30,222.41
31,81.61
32,186.61
33,138.42
34,228.1
35,120.2
36,115.9
37,124.03
38,260.55
39,205.08
40,81.22
41,118.92
42,127.89
43,361.81
44,158.41
45,374.44
46,172.97
47,83.09
48,75.2
49,253.08
50,159.01
51,154.03
52,100.1
53,63.71
54,145.61
55,134.65
56,117.22
57,125.36
58,112.26
59,232.72
60,262.87
61,280.85
62,87.74
63,195.45
64,244.87
65,100.43
66,178.16
67,153.11
68,184.61
69,296.17
70,121.81
71,448.4
72,145.67
73,125.78
74,179.42
75,67.12
76,134.86
77,160.17
78,112.84
79,123.7175
80,122.25
81,95.35
82,94.17
83,80.97
84,333.03
85,133.29
86,74.89
87,125.34
88,198.75
89,203.67
90,187.86
91,152.96
92,147.24
93,98.76
94,156.46
95,410.28
96,132.92
97,93.99
98,167.44
99,185.15
100,233.12
101,3781.34
102,238.96
103,385.58
104,162.13
105,141.89
106,67.31
107,196.9
108,149.36
109,185.37
110,129.15
111,103.79
112,248.2
113,135.08
114,85.01
115,153.22
116,201.63
117,123.58
118,82.41
119,114.15
120,240.99
121,296.16
122,73.56
123,91.25
124,103.36
125,192.58
126,234.72
127,240.91
128,148.89
129,79.91
130,142.04
131,223.22
132,184.03
133,187.03
134,78.1
135,291.87
136,199.66
137,69.58
138,147.23
139,67.21
140,317.42
141,105.38
142,179.47
143,121.46
144,172.87
145,78.83
146,72.63
147,82.05
148,132.88
149,162.68
150,81.65
151,72.54
152,206.47
153,319.7
154,104.6
155,187.54
156,124.72
157,284.8
158,76.97
159,72.2
160,94.24
161,440.84
162,150.5
163,53.83
164,213.07
165,491.64
166,160.4
167,84.52
168,115.96
169,235.0
170,262.06
171,183.09
172,209.7
173,136.89142857142858
174,146.77
175,137.71
176,130.16
177,119.91
178,198.27
179,176.47800000000004
180,178.38
181,72.88
182,108.23
183,121.25
184,328.73
185,251.53
186,169.27
187,194.2
188,111.76
189,223.58
190,149.34
191,184.9
192,251.25
193,75.86
194,130.97
