id,price
0,104.86
1,110.66702380952381
2,105.72
3,106.84
4,188.76
5,305.56
6,248.74
7,219.23
8,160.18
9,88.37
10,269.66
11,168.22
12,104.55
13,115.67
14,150.93
15,83.63
16,114.97
17,190.01
18,124.01
19,124.7
20,250.27
21,177.14
22,219.66
23,232.28
24,141.04
25,242.85
26,202.62
27,102.78
28,132.21
29,194.21
30,209.95
31,87.73
32,181.28
33,143.61
34,290.44
35,103.27
36,104.67
37,136.12
38,296.8
39,221.37
40,82.97
41,143.87
42,120.42
43,296.79
44,154.7
45,279.82
46,314.61
47,91.67
48,76.68
49,240.72
50,214.7
51,203.76
52,88.14
53,64.47
54,150.45
55,143.04
56,100.84
57,113.99
58,101.28
59,255.04
60,247.5
61,268.92
62,89.2
63,170.82
64,269.12
65,104.6
66,198.5
67,156.22
68,179.76
69,263.84
70,123.41
71,547.45
72,171.69
73,119.18
74,166.65
75,100.0
76,135.9
77,146.46
78,110.57
79,149.51
80,111.6
81,95.86
82,90.45
83,88.49
84,318.23
85,133.62
86,69.58
87,118.15
88,163.89
89,182.44
90,150.14
91,148.73
92,154.14
93,101.85
94,164.13
95,407.06
96,132.96
97,92.57
98,196.05
99,171.04
100,233.0
101,2684.95
102,200.59
103,334.94
104,157.31
105,133.71
106,53.11
107,195.4
108,162.11
109,164.06
110,125.76
111,100.84
112,251.61
113,135.86
114,79.55
115,153.94
116,218.37
117,105.74
118,76.59
119,102.53
120,246.16
121,291.26
122,73.92
123,82.47
124,89.68
125,199.56
126,319.5
127,209.36
128,202.95
129,83.46
130,172.37
131,252.67
132,192.82
133,212.74
134,78.34
135,256.89
136,242.6
137,57.45
138,139.47
139,70.66
140,327.24
141,108.23
142,192.87
143,152.31
144,146.85
145,82.25
146,78.83
147,84.17
148,122.93
149,167.29
150,87.66
151,67.75
152,188.8
153,303.66
154,110.65
155,189.53
156,114.5
157,250.82
158,72.88
159,74.14
160,92.41
161,419.26
162,143.36
163,56.0
164,230.26
165,622.93
166,151.32
167,78.16
168,116.61
169,217.52
170,237.34
171,184.08
172,179.24
173,139.16
174,145.52
175,126.15
176,142.55
177,129.5
178,213.16
179,161.51
180,170.1
181,72.93
182,96.27
183,120.24
184,262.07
185,250.64
186,162.81
187,171.2
188,112.6
189,221.81
190,146.34
191,218.69
192,268.68
193,74.45
194,125.92
195,129.87
196,163.57
197,83.68
198,289.12
199,60.62
200,141.1
201,445.05
202,251.27
203,86.24
204,135.95
205,212.73
206,185.72
207,137.21
208,85.81
209,154.89
210,127.62
211,78.54
212,69.19
213,207.88
214,179.1
215,269.05
216,82.86
217,158.73
218,108.61
219,187.12
220,113.69
221,182.2
222,132.86
223,179.91
224,304.05
225,80.63
226,147.02
227,204.4
228,125.81
229,130.17
230,222.2
231,174.91
232,291.67
233,103.97
234,290.07
235,99.26
236,159.46
237,301.1
238,158.6
239,217.81
240,77.87
241,138.83
242,120.39
243,388.06
244,75.86
245,121.17
246,125.78
247,250.7
248,90.12
249,306.26
250,89.7
251,307.94
252,170.11
253,123.58
254,113.94
255,60.77
256,202.79
257,220.91
258,140.66
259,110.83
260,223.9
261,249.43
262,156.03
263,163.7
264,212.25
265,1403.24
266,205.2
267,157.01
268,125.57
269,162.73
270,124.3
271,109.2
272,145.2
273,188.15
274,114.94
275,146.67
276,127.59
277,156.5
278,185.64
279,183.81
280,116.04
281,156.96
282,119.76
283,108.47
284,115.9
285,162.2
286,221.06
287,116.1
288,97.98
289,276.9
290,272.82
291,207.93
292,88.16
293,146.9
294,254.37
295,259.44
296,183.12
297,138.72
298,128.19
299,362.23
300,1388.32
301,177.99
302,94.82
303,157.23
304,73.08
305,243.19
306,145.3
307,213.57
308,164.43
309,197.4
310,144.7
311,109.67
312,173.25
313,257.67
314,153.44
315,193.13
316,2311.76
317,116.3
318,154.62
319,149.68
320,121.27
321,147.92
322,140.01
323,165.09
324,147.86
325,154.45
326,77.05
327,113.87
328,188.3
329,120.42
330,143.51
331,105.39
332,283.51
333,76.97
334,191.75
335,175.49
336,94.07
337,140.82
338,111.54
339,71.87
340,202.2
341,98.18
342,210.48
343,119.3
344,149.89
345,227.2
346,281.29
347,176.22
348,237.32
349,114.15
350,211.01
351,219.12
352,86.03
353,86.7
354,66.75
355,176.62
356,538.32
357,159.02
358,276.43
359,143.88
360,186.51
361,154.92
362,153.13
363,106.4
364,290.27
